FILE,StructName,ModeID,GeomID,Coord1,Coord2,Coord3,Energy
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_3_mode_14/start_data.vtu,W6_prism,14,3,183,154,161,-4.08795474
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_4_mode_14/start_data.vtu,W6_prism,14,4,183,154,161,-4.09300937
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_5_mode_14/start_data.vtu,W6_prism,14,5,184,154,161,-4.09706804
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_6_mode_14/start_data.vtu,W6_prism,14,6,184,153,161,-4.10022222
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_7_mode_14/start_data.vtu,W6_prism,14,7,184,153,160,-4.10255152
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_8_mode_14/start_data.vtu,W6_prism,14,8,184,153,160,-4.10413318
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode14/geom_9_mode_14/start_data.vtu,W6_prism,14,9,185,153,160,-4.10503609
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_0_mode_15/start_data.vtu,W6_prism,15,0,184,158,166,-4.04666274
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_10_mode_15/start_data.vtu,W6_prism,15,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_11_mode_15/start_data.vtu,W6_prism,15,11,185,152,159,-4.10515612
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_12_mode_15/start_data.vtu,W6_prism,15,12,185,152,159,-4.10456258
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_13_mode_15/start_data.vtu,W6_prism,15,13,185,151,158,-4.10327537
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_14_mode_15/start_data.vtu,W6_prism,15,14,186,151,157,-4.10090934
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_15_mode_15/start_data.vtu,W6_prism,15,15,185,150,156,-4.09702201
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_16_mode_15/start_data.vtu,W6_prism,15,16,185,150,156,-4.09117501
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_17_mode_15/start_data.vtu,W6_prism,15,17,186,150,156,-4.08296978
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_18_mode_15/start_data.vtu,W6_prism,15,18,185,151,156,-4.07210074
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_19_mode_15/start_data.vtu,W6_prism,15,19,186,152,157,-4.05835579
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_1_mode_15/start_data.vtu,W6_prism,15,1,184,157,165,-4.06215984
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_20_mode_15/start_data.vtu,W6_prism,15,20,186,153,156,-4.04164716
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_2_mode_15/start_data.vtu,W6_prism,15,2,185,157,165,-4.07487819
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_3_mode_15/start_data.vtu,W6_prism,15,3,184,156,164,-4.08490471
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_4_mode_15/start_data.vtu,W6_prism,15,4,184,156,163,-4.09243546
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_5_mode_15/start_data.vtu,W6_prism,15,5,185,155,163,-4.09777725
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_6_mode_15/start_data.vtu,W6_prism,15,6,184,155,162,-4.10130745
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_7_mode_15/start_data.vtu,W6_prism,15,7,185,154,162,-4.10344855
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_8_mode_15/start_data.vtu,W6_prism,15,8,185,154,161,-4.10462284
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode15/geom_9_mode_15/start_data.vtu,W6_prism,15,9,184,153,160,-4.10517205
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_0_mode_16/start_data.vtu,W6_prism,16,0,178,150,167,-4.05822546
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_10_mode_16/start_data.vtu,W6_prism,16,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_11_mode_16/start_data.vtu,W6_prism,16,11,186,153,159,-4.10516761
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_12_mode_16/start_data.vtu,W6_prism,16,12,186,154,158,-4.10458331
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_13_mode_16/start_data.vtu,W6_prism,16,13,187,155,157,-4.10335248
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_14_mode_16/start_data.vtu,W6_prism,16,14,188,156,157,-4.10115154
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_15_mode_16/start_data.vtu,W6_prism,16,15,189,157,156,-4.09759775
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_16_mode_16/start_data.vtu,W6_prism,16,16,189,158,155,-4.09229410
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_17_mode_16/start_data.vtu,W6_prism,16,17,190,158,155,-4.08485380
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_18_mode_16/start_data.vtu,W6_prism,16,18,190,159,155,-4.07492980
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_19_mode_16/start_data.vtu,W6_prism,16,19,192,160,155,-4.06222551
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_1_mode_16/start_data.vtu,W6_prism,16,1,178,150,167,-4.07110126
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_20_mode_16/start_data.vtu,W6_prism,16,20,192,161,155,-4.04651432
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_2_mode_16/start_data.vtu,W6_prism,16,2,179,150,166,-4.08139596
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_3_mode_16/start_data.vtu,W6_prism,16,3,180,150,165,-4.08933349
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_4_mode_16/start_data.vtu,W6_prism,16,4,181,150,164,-4.09519511
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_5_mode_16/start_data.vtu,W6_prism,16,5,181,150,164,-4.09931018
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_6_mode_16/start_data.vtu,W6_prism,16,6,182,150,162,-4.10202968
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_7_mode_16/start_data.vtu,W6_prism,16,7,182,150,162,-4.10371003
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_8_mode_16/start_data.vtu,W6_prism,16,8,184,151,161,-4.10467111
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode16/geom_9_mode_16/start_data.vtu,W6_prism,16,9,184,152,160,-4.10516126
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_0_mode_17/start_data.vtu,W6_prism,17,0,181,157,168,-4.05793001
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_10_mode_17/start_data.vtu,W6_prism,17,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_11_mode_17/start_data.vtu,W6_prism,17,11,185,152,159,-4.10516185
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_12_mode_17/start_data.vtu,W6_prism,17,12,185,152,158,-4.10462427
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_13_mode_17/start_data.vtu,W6_prism,17,13,186,151,158,-4.10357103
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_14_mode_17/start_data.vtu,W6_prism,17,14,187,151,158,-4.10179258
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_15_mode_17/start_data.vtu,W6_prism,17,15,187,151,158,-4.09902955
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_16_mode_17/start_data.vtu,W6_prism,17,16,187,150,159,-4.09498486
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_17_mode_17/start_data.vtu,W6_prism,17,17,188,150,159,-4.08934071
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_18_mode_17/start_data.vtu,W6_prism,17,18,188,150,160,-4.08179578
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_19_mode_17/start_data.vtu,W6_prism,17,19,188,150,161,-4.07209035
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_1_mode_17/start_data.vtu,W6_prism,17,1,182,156,167,-4.07050956
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_20_mode_17/start_data.vtu,W6_prism,17,20,189,150,162,-4.06001161
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_2_mode_17/start_data.vtu,W6_prism,17,2,182,156,166,-4.08063931
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_3_mode_17/start_data.vtu,W6_prism,17,3,182,155,166,-4.08853709
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_4_mode_17/start_data.vtu,W6_prism,17,4,182,155,165,-4.09446266
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_5_mode_17/start_data.vtu,W6_prism,17,5,183,155,164,-4.09871833
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_6_mode_17/start_data.vtu,W6_prism,17,6,183,154,163,-4.10162379
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_7_mode_17/start_data.vtu,W6_prism,17,7,184,154,162,-4.10349037
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_8_mode_17/start_data.vtu,W6_prism,17,8,184,153,161,-4.10459405
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode17/geom_9_mode_17/start_data.vtu,W6_prism,17,9,185,153,160,-4.10515471
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_0_mode_18/start_data.vtu,W6_prism,18,0,188,152,161,-4.06012899
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_10_mode_18/start_data.vtu,W6_prism,18,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_11_mode_18/start_data.vtu,W6_prism,18,11,184,153,159,-4.10515673
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_12_mode_18/start_data.vtu,W6_prism,18,12,184,153,159,-4.10459477
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_13_mode_18/start_data.vtu,W6_prism,18,13,184,154,159,-4.10349502
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_14_mode_18/start_data.vtu,W6_prism,18,14,184,154,159,-4.10164482
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_15_mode_18/start_data.vtu,W6_prism,18,15,183,155,159,-4.09877274
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_16_mode_18/start_data.vtu,W6_prism,18,16,182,155,159,-4.09457230
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_17_mode_18/start_data.vtu,W6_prism,18,17,183,156,158,-4.08872183
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_18_mode_18/start_data.vtu,W6_prism,18,18,182,156,158,-4.08090754
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_19_mode_18/start_data.vtu,W6_prism,18,19,181,157,158,-4.07084464
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_1_mode_18/start_data.vtu,W6_prism,18,1,189,151,161,-4.07232568
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_20_mode_18/start_data.vtu,W6_prism,18,20,182,157,158,-4.05829875
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_2_mode_18/start_data.vtu,W6_prism,18,2,188,151,161,-4.08204809
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_3_mode_18/start_data.vtu,W6_prism,18,3,187,150,160,-4.08955154
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_4_mode_18/start_data.vtu,W6_prism,18,4,187,150,160,-4.09513666
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_5_mode_18/start_data.vtu,W6_prism,18,5,187,150,160,-4.09912478
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_6_mode_18/start_data.vtu,W6_prism,18,6,186,151,160,-4.10183724
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_7_mode_18/start_data.vtu,W6_prism,18,7,186,151,160,-4.10357816
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_8_mode_18/start_data.vtu,W6_prism,18,8,185,152,160,-4.10461408
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode18/geom_9_mode_18/start_data.vtu,W6_prism,18,9,186,152,160,-4.10515384
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_0_mode_19/start_data.vtu,W6_prism,19,0,188,150,162,-4.05996379
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_10_mode_19/start_data.vtu,W6_prism,19,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_11_mode_19/start_data.vtu,W6_prism,19,11,185,153,159,-4.10515084
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_12_mode_19/start_data.vtu,W6_prism,19,12,184,153,160,-4.10459420
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_13_mode_19/start_data.vtu,W6_prism,19,13,184,154,159,-4.10354401
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_14_mode_19/start_data.vtu,W6_prism,19,14,184,154,159,-4.10181677
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_15_mode_19/start_data.vtu,W6_prism,19,15,183,154,159,-4.09917376
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_16_mode_19/start_data.vtu,W6_prism,19,16,183,154,159,-4.09534930
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_17_mode_19/start_data.vtu,W6_prism,19,17,182,155,161,-4.09006664
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_18_mode_19/start_data.vtu,W6_prism,19,18,182,155,161,-4.08305863
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_19_mode_19/start_data.vtu,W6_prism,19,19,182,155,161,-4.07408230
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_1_mode_19/start_data.vtu,W6_prism,19,1,187,150,161,-4.07177884
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_20_mode_19/start_data.vtu,W6_prism,19,20,181,156,162,-4.06293362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_2_mode_19/start_data.vtu,W6_prism,19,2,187,150,161,-4.08133996
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_3_mode_19/start_data.vtu,W6_prism,19,3,187,151,162,-4.08884519
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_4_mode_19/start_data.vtu,W6_prism,19,4,187,151,161,-4.09452832
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_5_mode_19/start_data.vtu,W6_prism,19,5,187,151,161,-4.09866059
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_6_mode_19/start_data.vtu,W6_prism,19,6,187,151,160,-4.10152950
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_7_mode_19/start_data.vtu,W6_prism,19,7,186,152,160,-4.10341019
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_8_mode_19/start_data.vtu,W6_prism,19,8,186,152,160,-4.10454811
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode19/geom_9_mode_19/start_data.vtu,W6_prism,19,9,185,152,160,-4.10514072
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_0_mode_2/start_data.vtu,W6_prism,2,0,191,149,162,-3.97552142
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_10_mode_2/start_data.vtu,W6_prism,2,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_11_mode_2/start_data.vtu,W6_prism,2,11,185,153,159,-4.10415611
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_12_mode_2/start_data.vtu,W6_prism,2,12,183,153,159,-4.10078969
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_13_mode_2/start_data.vtu,W6_prism,2,13,183,154,159,-4.09537277
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_14_mode_2/start_data.vtu,W6_prism,2,14,183,154,159,-4.08804989
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_15_mode_2/start_data.vtu,W6_prism,2,15,182,155,158,-4.07894590
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_16_mode_2/start_data.vtu,W6_prism,2,16,182,156,158,-4.06815264
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_17_mode_2/start_data.vtu,W6_prism,2,17,181,156,158,-4.05573005
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_18_mode_2/start_data.vtu,W6_prism,2,18,180,156,158,-4.04173428
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_19_mode_2/start_data.vtu,W6_prism,2,19,180,158,158,-4.02618504
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_1_mode_2/start_data.vtu,W6_prism,2,1,190,149,161,-4.00016301
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_20_mode_2/start_data.vtu,W6_prism,2,20,179,160,158,-4.00912609
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_2_mode_2/start_data.vtu,W6_prism,2,2,190,149,161,-4.02237909
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_3_mode_2/start_data.vtu,W6_prism,2,3,189,149,160,-4.04205916
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_4_mode_2/start_data.vtu,W6_prism,2,4,188,150,160,-4.05913167
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_5_mode_2/start_data.vtu,W6_prism,2,5,188,150,160,-4.07352201
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_6_mode_2/start_data.vtu,W6_prism,2,6,187,150,160,-4.08520195
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_7_mode_2/start_data.vtu,W6_prism,2,7,187,152,160,-4.09416711
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_8_mode_2/start_data.vtu,W6_prism,2,8,186,152,159,-4.10045481
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode2/geom_9_mode_2/start_data.vtu,W6_prism,2,9,185,152,159,-4.10413666
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_0_mode_20/start_data.vtu,W6_prism,20,0,182,156,163,-4.05801953
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_10_mode_20/start_data.vtu,W6_prism,20,10,185,153,159,-4.10532362
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_11_mode_20/start_data.vtu,W6_prism,20,11,185,152,159,-4.10513892
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_12_mode_20/start_data.vtu,W6_prism,20,12,185,152,159,-4.10453450
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_13_mode_20/start_data.vtu,W6_prism,20,13,186,152,158,-4.10339015
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_14_mode_20/start_data.vtu,W6_prism,20,14,186,151,158,-4.10150858
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_15_mode_20/start_data.vtu,W6_prism,20,15,186,151,158,-4.09863507
data/W6_prism_mp2/nonrel/PBE0/TZ2P/gridspacing0.05/normal_modes_tracking/calculations/rho/mode20/geom_16_mode_20/start_data.vtu,W6_prism,20,16,187,151,157,-4.09448169
